"age","sex","agehrp","ethnicityew","ethhuk11","n"
14,1,38,4,4,13
14,1,38,5,2,6
14,1,38,5,4,1
14,1,38,5,5,11
14,1,38,5,6,2
14,1,38,5,7,3
14,1,38,6,2,1
14,1,38,6,6,57
14,1,38,7,4,1
14,1,38,7,5,2
14,1,38,7,7,19
14,1,38,7,8,1
14,1,38,8,2,1
14,1,38,8,4,1
14,1,38,8,8,4
14,1,39,2,2,443
14,1,39,2,3,3
14,1,39,2,4,3
14,1,39,2,5,2
14,1,39,2,6,1
14,1,39,3,3,1
14,1,39,4,2,3
14,1,39,4,4,18
14,1,39,4,6,1
14,1,39,4,7,1
14,1,39,5,2,5
14,1,39,5,3,1
14,1,39,5,5,6
14,1,39,5,6,1
14,1,39,5,7,2
14,1,39,6,2,2
14,1,39,6,6,73
14,1,39,7,4,1
14,1,39,7,7,17
14,1,39,7,8,1
14,1,39,8,8,2
14,1,40,2,2,559
14,1,40,2,4,7
14,1,40,2,5,3
14,1,40,2,7,1
14,1,40,2,8,1
14,1,40,4,2,2
14,1,40,4,4,16
14,1,40,4,5,1
14,1,40,4,6,1
14,1,40,4,8,1
14,1,40,5,2,9
14,1,40,5,5,10
14,1,40,5,6,2
14,1,40,5,7,4
14,1,40,5,8,1
14,1,40,6,6,78
14,1,40,6,7,1
14,1,40,7,4,1
14,1,40,7,5,1
14,1,40,7,7,21
14,1,40,7,8,1
14,1,40,8,2,2
14,1,40,8,7,1
14,1,40,8,8,9
14,1,41,2,2,612
14,1,41,2,4,8
14,1,41,2,5,2
14,1,41,3,3,1
14,1,41,4,2,3
14,1,41,4,4,26
14,1,41,5,2,21
14,1,41,5,4,1
14,1,41,5,5,5
14,1,41,5,6,6
14,1,41,5,7,5
14,1,41,5,8,1
14,1,41,6,2,1
14,1,41,6,5,1
14,1,41,6,6,80
14,1,41,7,2,3
14,1,41,7,4,1
14,1,41,7,5,1
14,1,41,7,7,30
14,1,41,8,6,1
14,1,41,8,8,3
14,1,42,2,2,673
14,1,42,2,3,4
14,1,42,2,4,5
14,1,42,2,5,3
14,1,42,2,8,1
14,1,42,4,2,4
14,1,42,4,4,20
14,1,42,5,2,16
14,1,42,5,4,4
14,1,42,5,5,11
14,1,42,5,6,2
14,1,42,5,7,7
14,1,42,5,8,1
14,1,42,6,6,84
14,1,42,7,5,1
14,1,42,7,6,1
14,1,42,7,7,33
14,1,42,8,8,9
14,1,43,2,2,724
14,1,43,2,3,2
14,1,43,2,4,8
14,1,43,2,5,3
14,1,43,2,6,2
14,1,43,2,7,2
14,1,43,2,8,1
14,1,43,3,3,3
14,1,43,4,2,1
14,1,43,4,4,13
14,1,43,4,6,2
14,1,43,5,2,16
14,1,43,5,3,1
14,1,43,5,5,10
14,1,43,5,6,3
14,1,43,5,7,2
14,1,43,6,2,1
14,1,43,6,6,104
14,1,43,6,8,1
14,1,43,7,4,1
14,1,43,7,5,1
14,1,43,7,7,35
14,1,43,8,7,1
14,1,43,8,8,6
14,1,44,2,2,806
14,1,44,2,3,4
14,1,44,2,4,9
14,1,44,2,5,2
14,1,44,2,6,1
14,1,44,3,2,2
14,1,44,3,3,5
14,1,44,4,2,2
14,1,44,4,4,20
14,1,44,5,2,13
14,1,44,5,3,1
14,1,44,5,4,1
14,1,44,5,5,14
14,1,44,5,6,7
14,1,44,5,7,3
14,1,44,5,8,2
14,1,44,6,4,1
14,1,44,6,6,93
14,1,44,6,7,2
14,1,44,7,2,1
14,1,44,7,5,2
14,1,44,7,6,5
14,1,44,7,7,33
14,1,44,8,8,7
14,1,45,2,2,882
14,1,45,2,3,1
14,1,45,2,4,9
14,1,45,2,5,2
14,1,45,2,7,2
14,1,45,3,2,2
14,1,45,4,2,2
14,1,45,4,4,25
14,1,45,4,6,2
14,1,45,5,2,18
14,1,45,5,3,1
14,1,45,5,4,4
14,1,45,5,5,7
14,1,45,5,6,9
14,1,45,5,7,9
14,1,45,6,2,2
14,1,45,6,6,77
14,1,45,7,2,1
14,1,45,7,7,37
14,1,45,8,8,8
14,1,46,2,2,825
14,1,46,2,3,4
14,1,46,2,4,8
14,1,46,2,5,3
14,1,46,2,6,1
14,1,46,2,8,2
14,1,46,3,2,1
14,1,46,3,3,5
14,1,46,4,2,3
14,1,46,4,4,21
14,1,46,5,2,14
14,1,46,5,3,1
14,1,46,5,4,1
14,1,46,5,5,6
14,1,46,5,6,3
14,1,46,5,7,5
14,1,46,6,2,2
14,1,46,6,4,1
14,1,46,6,6,78
14,1,46,7,2,1
14,1,46,7,4,2
14,1,46,7,5,1
14,1,46,7,6,1
14,1,46,7,7,48
14,1,46,8,2,1
14,1,46,8,7,1
14,1,46,8,8,8
14,1,47,2,2,786
14,1,47,2,3,5
14,1,47,2,4,23
14,1,47,2,5,4
14,1,47,3,3,1
14,1,47,4,2,1
14,1,47,4,4,11
14,1,47,4,8,1
14,1,47,5,2,12
14,1,47,5,4,3
14,1,47,5,5,5
14,1,47,5,6,6
14,1,47,5,7,7
14,1,47,6,2,1
14,1,47,6,4,1
14,1,47,6,6,73
14,1,47,7,2,1
14,1,47,7,7,36
14,1,47,8,8,10
14,1,48,2,2,731
14,1,48,2,3,7
14,1,48,2,4,10
14,1,48,2,5,1
14,1,48,2,7,1
14,1,48,2,8,1
14,1,48,3,3,1
14,1,48,4,2,5
14,1,48,4,4,16
14,1,48,5,2,12
14,1,48,5,4,3
14,1,48,5,5,5
14,1,48,5,6,7
14,1,48,5,7,8
14,1,48,6,2,2
14,1,48,6,5,1
14,1,48,6,6,64
14,1,48,7,5,1
14,1,48,7,7,36
14,1,48,8,8,5
14,1,49,2,2,709
14,1,49,2,3,2
14,1,49,2,4,5
14,1,49,2,5,3
14,1,49,2,6,1
14,1,49,2,7,1
14,1,49,2,8,1
14,1,49,3,3,4
14,1,49,3,4,1
14,1,49,4,2,4
14,1,49,4,3,2
14,1,49,4,4,14
14,1,49,4,5,2
14,1,49,5,2,23
14,1,49,5,3,1
14,1,49,5,4,2
14,1,49,5,5,2
14,1,49,5,6,5
14,1,49,5,7,9
14,1,49,5,8,3
14,1,49,6,2,1
14,1,49,6,4,3
14,1,49,6,6,41
14,1,49,6,8,1
14,1,49,7,4,1
14,1,49,7,7,37
14,1,49,8,8,5
14,1,50,2,2,578
14,1,50,2,3,12
14,1,50,2,4,11
14,1,50,2,5,6
14,1,50,3,2,1
14,1,50,3,3,3
14,1,50,4,2,3
14,1,50,4,4,17
14,1,50,4,8,1
14,1,50,5,2,20
14,1,50,5,3,1
14,1,50,5,5,6
14,1,50,5,6,7
14,1,50,5,8,1
14,1,50,6,2,2
14,1,50,6,6,57
14,1,50,7,2,1
14,1,50,7,5,1
14,1,50,7,7,32
14,1,50,8,2,1
14,1,50,8,7,1
14,1,50,8,8,6
14,1,51,2,2,486
14,1,51,2,3,7
14,1,51,2,4,7
14,1,51,2,5,1
14,1,51,2,6,2
14,1,51,2,8,2
14,1,51,3,2,1
14,1,51,3,3,3
14,1,51,3,5,1
14,1,51,4,2,4
14,1,51,4,4,8
14,1,51,4,5,1
14,1,51,5,2,12
14,1,51,5,4,1
14,1,51,5,5,3
14,1,51,5,6,3
14,1,51,5,7,5
14,1,51,5,8,1
14,1,51,6,5,2
14,1,51,6,6,46
14,1,51,7,2,1
14,1,51,7,5,1
14,1,51,7,6,1
14,1,51,7,7,31
14,1,51,8,5,1
14,1,51,8,8,3
14,1,52,2,2,382
14,1,52,2,3,5
14,1,52,2,4,11
14,1,52,2,5,1
14,1,52,2,7,1
14,1,52,3,2,3
14,1,52,3,3,2
14,1,52,4,2,1
14,1,52,4,4,9
14,1,52,4,5,1
14,1,52,5,2,8
14,1,52,5,5,3
14,1,52,5,6,10
14,1,52,5,7,3
14,1,52,5,8,1
14,1,52,6,4,2
14,1,52,6,6,34
14,1,52,6,7,1
14,1,52,7,7,26
14,1,52,8,4,1
14,1,52,8,7,1
14,1,52,8,8,3
14,1,53,2,2,291
14,1,53,2,3,4
14,1,53,2,4,6
14,1,53,3,3,2
14,1,53,4,2,2
14,1,53,4,4,2
14,1,53,5,2,7
14,1,53,5,4,1
14,1,53,5,5,3
14,1,53,5,6,3
14,1,53,5,7,3
14,1,53,6,2,1
14,1,53,6,6,29
14,1,53,7,7,15
14,1,53,8,8,4
14,1,54,2,2,239
14,1,54,2,3,2
14,1,54,2,4,4
14,1,54,2,5,1
14,1,54,2,7,1
14,1,54,4,3,1
14,1,54,4,4,5
14,1,54,5,2,7
14,1,54,5,4,2
14,1,54,5,5,4
14,1,54,5,6,2
14,1,54,5,7,1
14,1,54,5,8,1
14,1,54,6,2,3
14,1,54,6,6,17
14,1,54,7,5,1
14,1,54,7,7,8
14,1,54,8,8,4
14,1,55,2,2,191
14,1,55,2,3,3
14,1,55,2,4,1
14,1,55,2,6,2
14,1,55,3,2,1
14,1,55,4,2,2
14,1,55,4,3,1
14,1,55,4,4,3
14,1,55,5,2,3
14,1,55,5,5,2
14,1,55,5,7,2
14,1,55,6,2,1
14,1,55,6,6,17
14,1,55,7,2,1
14,1,55,7,7,15
14,1,55,8,2,1
14,1,55,8,8,1
14,1,56,2,2,125
14,1,56,2,3,1
14,1,56,2,4,2
14,1,56,3,4,1
14,1,56,4,2,1
14,1,56,4,8,1
14,1,56,5,4,1
14,1,56,5,5,2
14,1,56,5,6,4
14,1,56,5,7,2
14,1,56,6,6,15
14,1,56,7,7,9
14,1,56,8,2,1
14,1,56,8,8,4
14,1,57,2,2,87
14,1,57,2,4,3
14,1,57,4,2,3
14,1,57,4,4,1
14,1,57,5,2,2
14,1,57,5,5,1
14,1,57,5,8,2
14,1,57,6,2,1
14,1,57,6,6,8
14,1,57,7,7,6
14,1,57,8,8,2
14,1,58,2,2,74
14,1,58,4,2,1
14,1,58,4,4,3
14,1,58,4,6,1
14,1,58,5,2,1
14,1,58,5,5,1
14,1,58,5,8,1
14,1,58,6,2,2
14,1,58,6,6,6
14,1,58,7,7,7
14,1,58,8,8,6
14,1,59,2,2,45
14,1,59,2,3,1
14,1,59,2,4,1
14,1,59,4,4,1
14,1,59,5,5,1
14,1,59,5,7,2
14,1,59,6,6,8
14,1,59,7,7,1
14,1,59,8,8,2
14,1,60,2,2,39
14,1,60,2,3,1
14,1,60,2,4,1
14,1,60,2,8,1
14,1,60,4,4,1
14,1,60,5,2,3
14,1,60,5,5,1
14,1,60,6,6,11
14,1,60,7,7,2
14,1,60,8,4,1
14,1,60,8,8,1
14,1,61,2,2,29
14,1,61,2,5,1
14,1,61,6,6,5
14,1,61,7,7,1
14,1,61,7,8,2
14,1,61,8,8,1
14,1,62,2,2,30
14,1,62,2,5,1
14,1,62,4,4,1
14,1,62,5,5,1
14,1,62,5,8,1
14,1,62,6,6,1
14,1,62,7,7,1
14,1,63,2,2,14
14,1,63,2,6,1
14,1,63,5,2,4
14,1,63,6,6,1
14,1,64,2,2,17
14,1,64,2,4,1
14,1,64,4,2,1
14,1,64,5,2,1
14,1,64,5,5,1
14,1,64,6,6,5
14,1,64,7,7,2
14,1,65,2,2,16
14,1,65,4,2,1
14,1,65,4,6,1
14,1,65,6,6,1
14,1,65,8,2,1
14,1,66,2,2,13
14,1,66,5,2,1
14,1,67,2,2,10
14,1,67,4,2,1
14,1,67,6,6,2
14,1,67,7,7,1
14,1,67,8,8,1
14,1,68,2,2,5
14,1,68,7,7,1
14,1,69,2,2,8
14,1,69,2,5,1
14,1,69,4,2,1
14,1,69,6,6,1
14,1,70,2,2,4
14,1,70,2,3,1
14,1,70,5,2,1
14,1,70,6,6,1
14,1,71,2,2,2
14,1,71,6,6,1
14,1,71,7,7,1
14,1,73,2,2,3
14,1,73,6,6,2
14,1,74,2,2,3
14,1,74,6,6,2
14,1,75,2,2,4
14,1,75,2,4,1
14,1,75,6,6,1
14,1,77,2,2,1
14,1,77,2,3,1
14,1,77,6,4,1
14,1,77,6,6,2
14,1,78,5,7,1
14,1,79,2,2,1
14,1,79,6,6,1
14,1,79,6,7,1
14,1,80,2,2,1
14,1,81,2,2,2
14,1,82,2,2,1
14,1,83,2,2,1
14,1,86,2,2,2
14,2,17,2,2,2
14,2,17,6,6,1
14,2,18,8,8,1
14,2,20,2,2,1
14,2,22,2,2,2
14,2,23,2,2,2
14,2,24,2,2,3
14,2,24,7,7,1
14,2,25,2,2,5
14,2,26,2,2,5
14,2,26,2,4,1
14,2,26,4,4,1
14,2,27,2,2,5
14,2,27,6,6,1
14,2,28,2,2,11
14,2,28,2,7,1
14,2,28,5,2,3
14,2,28,6,7,1
14,2,28,7,7,1
14,2,29,2,2,22
14,2,29,2,4,1
14,2,29,4,4,1
14,2,29,5,5,1
14,2,29,5,6,1
14,2,29,5,7,1
14,2,29,6,6,1
14,2,29,7,4,1
14,2,29,7,7,1
14,2,30,2,2,46
14,2,30,2,4,2
14,2,30,2,5,1
14,2,30,4,4,1
14,2,30,5,5,1
14,2,30,5,7,1
14,2,30,6,6,2
14,2,30,7,5,1
14,2,30,7,7,3
14,2,30,8,8,1
14,2,31,2,2,97
14,2,31,2,8,1
14,2,31,4,2,1
14,2,31,4,4,7
14,2,31,5,2,2
14,2,31,5,3,1
14,2,31,5,5,1
14,2,31,6,6,2
14,2,31,7,7,3
14,2,32,2,2,145
14,2,32,2,5,2
14,2,32,2,6,1
14,2,32,2,8,1
14,2,32,4,4,9
14,2,32,4,5,2
14,2,32,5,2,10
14,2,32,5,5,3
14,2,32,5,6,1
14,2,32,5,7,1
14,2,32,6,6,9
14,2,32,6,8,1
14,2,32,7,7,7
14,2,32,8,7,1
14,2,33,2,2,181
14,2,33,2,3,2
14,2,33,2,4,2
14,2,33,2,5,1
14,2,33,4,2,1
14,2,33,4,4,9
14,2,33,5,2,4
14,2,33,5,5,2
14,2,33,6,2,1
14,2,33,6,6,10
14,2,33,7,7,8
14,2,33,8,8,1
14,2,34,2,2,198
14,2,34,2,3,1
14,2,34,4,4,18
14,2,34,4,5,1
14,2,34,4,8,1
14,2,34,5,2,9
14,2,34,5,4,1
14,2,34,5,5,7
14,2,34,5,6,2
14,2,34,5,7,1
14,2,34,6,6,20
14,2,34,6,8,1
14,2,34,7,7,9
14,2,34,8,5,1
14,2,34,8,8,3
14,2,35,2,2,237
14,2,35,2,4,2
14,2,35,2,5,1
14,2,35,2,8,1
14,2,35,3,3,1
14,2,35,4,4,9
14,2,35,5,2,10
14,2,35,5,5,4
14,2,35,5,6,1
14,2,35,6,6,22
14,2,35,7,2,2
14,2,35,7,7,16
14,2,35,8,8,3
14,2,36,2,2,286
14,2,36,2,3,2
14,2,36,2,4,3
14,2,36,2,7,1
14,2,36,3,3,2
14,2,36,4,2,2
14,2,36,4,4,22
14,2,36,4,7,1
14,2,36,5,2,9
14,2,36,5,4,2
14,2,36,5,5,5
14,2,36,5,6,3
14,2,36,5,7,2
14,2,36,5,8,1
14,2,36,6,6,27
14,2,36,7,5,1
14,2,36,7,6,1
14,2,36,7,7,13
14,2,36,8,8,3
14,2,37,2,2,292
14,2,37,2,3,2
14,2,37,2,4,2
14,2,37,2,5,2
14,2,37,2,6,2
14,2,37,3,3,2
14,2,37,4,2,1
14,2,37,4,4,24
14,2,37,5,2,13
14,2,37,5,3,1
14,2,37,5,5,4
14,2,37,5,6,2
14,2,37,5,7,1
14,2,37,6,2,1
14,2,37,6,5,1
14,2,37,6,6,40
14,2,37,7,2,1
14,2,37,7,4,1
14,2,37,7,7,23
14,2,37,8,4,1
14,2,37,8,8,13
14,2,38,2,2,387
14,2,38,2,4,2
14,2,38,2,5,4
14,2,38,2,6,2
14,2,38,2,7,1
14,2,38,3,2,1
14,2,38,4,2,1
14,2,38,4,4,15
14,2,38,5,2,9
14,2,38,5,5,4
14,2,38,5,6,2
14,2,38,5,7,6
14,2,38,6,2,1
14,2,38,6,6,44
14,2,38,6,8,1
14,2,38,7,2,1
14,2,38,7,6,3
14,2,38,7,7,24
14,2,38,8,8,1
14,2,39,2,2,432
14,2,39,2,3,5
14,2,39,2,4,6
14,2,39,3,2,1
14,2,39,3,3,2
14,2,39,4,2,1
14,2,39,4,4,14
14,2,39,4,8,1
14,2,39,5,2,11
14,2,39,5,5,8
14,2,39,5,6,2
14,2,39,5,7,3
14,2,39,5,8,1
14,2,39,6,2,2
14,2,39,6,4,2
14,2,39,6,6,53
14,2,39,7,2,1
14,2,39,7,5,1
14,2,39,7,7,22
14,2,39,8,6,1
14,2,39,8,8,4
14,2,40,2,2,520
14,2,40,2,3,2
14,2,40,2,4,6
14,2,40,2,7,3
14,2,40,2,8,1
14,2,40,3,3,1
14,2,40,4,2,3
14,2,40,4,4,27
14,2,40,4,5,1
14,2,40,5,2,8
14,2,40,5,4,1
14,2,40,5,5,9
14,2,40,5,6,3
14,2,40,5,7,4
14,2,40,5,8,1
14,2,40,6,2,1
14,2,40,6,6,71
14,2,40,6,7,1
14,2,40,6,8,1
14,2,40,7,2,2
14,2,40,7,5,1
14,2,40,7,6,1
14,2,40,7,7,18
14,2,40,8,8,5
14,2,41,2,2,576
14,2,41,2,3,3
14,2,41,2,4,4
14,2,41,2,5,6
14,2,41,2,6,1
14,2,41,4,2,2
14,2,41,4,4,19
14,2,41,4,6,1
14,2,41,5,2,9
14,2,41,5,4,3
14,2,41,5,5,5
14,2,41,5,6,1
14,2,41,5,7,4
14,2,41,5,8,2
14,2,41,6,2,1
14,2,41,6,5,1
14,2,41,6,6,57
14,2,41,7,5,1
14,2,41,7,6,1
14,2,41,7,7,30
14,2,41,8,2,2
14,2,41,8,8,5
14,2,42,2,2,661
14,2,42,2,3,1
14,2,42,2,4,10
14,2,42,2,5,2
14,2,42,4,2,2
14,2,42,4,3,1
14,2,42,4,4,31
14,2,42,4,5,1
14,2,42,5,2,18
14,2,42,5,4,3
14,2,42,5,5,8
14,2,42,5,7,4
14,2,42,6,2,1
14,2,42,6,6,76
14,2,42,7,7,50
14,2,42,8,2,1
14,2,42,8,5,1
14,2,42,8,8,5
14,2,43,2,2,767
14,2,43,2,3,5
14,2,43,2,4,5
14,2,43,2,5,1
14,2,43,2,6,1
14,2,43,2,7,1
14,2,43,2,8,1
14,2,43,3,3,1
14,2,43,4,2,5
14,2,43,4,4,21
14,2,43,4,5,2
14,2,43,4,6,1
14,2,43,5,2,12
14,2,43,5,3,1
14,2,43,5,4,2
14,2,43,5,5,8
14,2,43,5,6,5
14,2,43,5,7,6
14,2,43,5,8,1
14,2,43,6,2,1
14,2,43,6,4,2
14,2,43,6,5,1
14,2,43,6,6,84
14,2,43,7,4,1
14,2,43,7,5,3
14,2,43,7,7,36
14,2,43,7,8,1
14,2,43,8,4,1
14,2,43,8,8,8
14,2,44,2,2,742
14,2,44,2,3,4
14,2,44,2,4,11
14,2,44,2,5,3
14,2,44,2,6,1
14,2,44,2,7,3
14,2,44,3,2,3
14,2,44,3,3,1
14,2,44,4,2,2
14,2,44,4,4,19
14,2,44,5,2,13
14,2,44,5,3,2
14,2,44,5,5,7
14,2,44,5,6,3
14,2,44,5,7,6
14,2,44,5,8,1
14,2,44,6,2,1
14,2,44,6,4,2
14,2,44,6,6,84
14,2,44,6,7,1
14,2,44,6,8,1
14,2,44,7,2,1
14,2,44,7,7,33
14,2,44,7,8,1
14,2,44,8,2,1
14,2,44,8,4,1
14,2,44,8,6,1
14,2,44,8,7,1
14,2,44,8,8,5
14,2,45,2,2,813
14,2,45,2,3,5
14,2,45,2,4,11
14,2,45,2,5,4
14,2,45,2,6,1
14,2,45,2,7,1
14,2,45,3,2,1
14,2,45,3,3,5
14,2,45,4,2,6
14,2,45,4,4,17
14,2,45,5,2,16
14,2,45,5,4,3
14,2,45,5,5,7
14,2,45,5,6,3
14,2,45,5,7,7
14,2,45,5,8,5
14,2,45,6,2,3
14,2,45,6,6,72
14,2,45,7,2,1
14,2,45,7,4,1
14,2,45,7,5,2
14,2,45,7,7,36
14,2,45,7,8,1
14,2,45,8,2,1
14,2,45,8,4,1
14,2,45,8,6,1
14,2,45,8,8,9
14,2,46,2,2,793
14,2,46,2,3,6
14,2,46,2,4,15
14,2,46,2,5,2
14,2,46,2,6,3
14,2,46,2,7,1
14,2,46,2,8,1
14,2,46,3,2,1
14,2,46,3,3,1
14,2,46,4,2,7
14,2,46,4,4,11
14,2,46,5,2,17
14,2,46,5,3,1
14,2,46,5,4,1
14,2,46,5,5,11
14,2,46,5,6,6
14,2,46,5,7,3
14,2,46,6,2,1
14,2,46,6,6,76
14,2,46,7,5,1
14,2,46,7,7,53
14,2,46,7,8,1
14,2,46,8,5,1
14,2,46,8,6,2
14,2,46,8,8,7
14,2,47,2,2,765
14,2,47,2,3,8
14,2,47,2,4,8
14,2,47,2,5,5
14,2,47,2,7,1
14,2,47,3,2,1
14,2,47,3,3,4
14,2,47,4,2,3
14,2,47,4,4,18
14,2,47,5,2,17
14,2,47,5,5,3
14,2,47,5,6,4
14,2,47,5,7,3
14,2,47,5,8,3
14,2,47,6,6,58
14,2,47,6,7,1
14,2,47,6,8,1
14,2,47,7,2,2
14,2,47,7,4,2
14,2,47,7,5,1
14,2,47,7,7,48
14,2,47,8,6,1
14,2,47,8,8,3
14,2,48,2,2,717
14,2,48,2,3,9
14,2,48,2,4,16
14,2,48,2,5,5
14,2,48,2,6,1
14,2,48,2,8,2
14,2,48,3,2,2
14,2,48,3,3,2
14,2,48,4,2,6
14,2,48,4,4,14
14,2,48,4,6,1
14,2,48,5,2,14
14,2,48,5,4,1
14,2,48,5,5,8
14,2,48,5,6,2
14,2,48,5,7,8
14,2,48,6,2,1
14,2,48,6,4,1
14,2,48,6,6,65
14,2,48,7,2,1
14,2,48,7,5,1
14,2,48,7,7,40
14,2,48,8,6,1
14,2,48,8,8,7
14,2,49,2,2,629
14,2,49,2,3,4
14,2,49,2,4,13
14,2,49,2,5,1
14,2,49,2,6,1
14,2,49,3,3,6
14,2,49,4,2,3
14,2,49,4,4,5
14,2,49,5,2,17
14,2,49,5,4,4
14,2,49,5,5,3
14,2,49,5,6,4
14,2,49,5,7,4
14,2,49,5,8,2
14,2,49,6,2,1
14,2,49,6,6,43
14,2,49,7,4,1
14,2,49,7,7,25
14,2,49,8,7,1
14,2,49,8,8,6
14,2,50,2,2,556
14,2,50,2,3,8
14,2,50,2,4,4
14,2,50,2,5,4
14,2,50,3,2,2
14,2,50,3,3,4
14,2,50,4,2,6
14,2,50,4,4,7
14,2,50,5,2,9
14,2,50,5,3,1
14,2,50,5,4,2
14,2,50,5,5,1
14,2,50,5,6,4
14,2,50,5,7,4
14,2,50,6,2,2
14,2,50,6,6,45
14,2,50,7,2,1
14,2,50,7,5,1
14,2,50,7,6,1
14,2,50,7,7,22
14,2,50,8,4,1
14,2,50,8,6,1
14,2,50,8,7,2
14,2,50,8,8,4
14,2,51,2,2,488
14,2,51,2,3,9
14,2,51,2,4,7
14,2,51,2,8,1
14,2,51,3,2,1
14,2,51,3,3,4
14,2,51,4,2,5
14,2,51,4,4,6
14,2,51,5,2,13
14,2,51,5,3,2
14,2,51,5,4,2
14,2,51,5,5,4
14,2,51,5,6,4
14,2,51,5,7,3
14,2,51,5,8,1
14,2,51,6,2,2
14,2,51,6,6,43
14,2,51,7,3,1
14,2,51,7,5,1
14,2,51,7,7,31
14,2,51,7,8,1
14,2,51,8,2,1
14,2,51,8,6,1
14,2,51,8,8,3
14,2,52,2,2,340
14,2,52,2,3,3
14,2,52,2,4,5
14,2,52,2,5,4
14,2,52,3,2,1
14,2,52,3,3,1
14,2,52,4,2,2
14,2,52,4,4,6
14,2,52,4,8,1
14,2,52,5,2,9
14,2,52,5,4,1
14,2,52,5,5,1
14,2,52,5,6,1
14,2,52,5,7,3
14,2,52,6,6,44
14,2,52,7,2,1
14,2,52,7,7,16
14,2,53,2,2,266
14,2,53,2,3,1
14,2,53,2,4,2
14,2,53,2,5,1
14,2,53,2,6,2
14,2,53,2,7,1
14,2,53,4,2,1
14,2,53,4,3,1
14,2,53,4,4,4
14,2,53,5,2,3
14,2,53,5,4,3
14,2,53,5,5,2
14,2,53,5,6,3
14,2,53,5,7,1
14,2,53,6,3,1
14,2,53,6,6,35
14,2,53,7,4,1
14,2,53,7,7,11
14,2,53,8,4,1
14,2,53,8,7,1
14,2,53,8,8,5
14,2,54,2,2,238
14,2,54,2,3,5
14,2,54,2,4,4
14,2,54,2,5,3
14,2,54,2,6,1
14,2,54,3,3,1
14,2,54,4,2,1
14,2,54,4,4,3
14,2,54,5,2,7
14,2,54,5,5,1
14,2,54,5,6,4
14,2,54,5,7,4
14,2,54,6,2,3
14,2,54,6,6,17
14,2,54,7,7,9
14,2,54,8,8,4
14,2,55,2,2,156
14,2,55,2,3,5
14,2,55,2,4,6
14,2,55,2,6,2
14,2,55,2,8,1
14,2,55,3,2,2
14,2,55,4,2,1
14,2,55,4,4,5
14,2,55,5,2,1
14,2,55,5,5,2
14,2,55,5,6,1
14,2,55,5,7,1
14,2,55,5,8,2
14,2,55,6,6,13
14,2,55,7,7,11
14,2,55,8,2,1
14,2,55,8,8,1
14,2,56,2,2,121
14,2,56,2,4,5
14,2,56,2,7,1
14,2,56,2,8,1
14,2,56,4,4,4
14,2,56,4,8,1
14,2,56,5,2,5
14,2,56,5,5,3
14,2,56,6,6,13
14,2,56,6,7,1
14,2,56,7,7,8
14,2,57,2,2,100
14,2,57,2,5,2
14,2,57,4,2,3
14,2,57,4,4,1
14,2,57,5,2,3
14,2,57,5,6,1
14,2,57,6,2,2
14,2,57,6,6,19
14,2,57,7,7,5
14,2,57,8,8,1
14,2,58,2,2,78
14,2,58,4,4,1
14,2,58,5,2,2
14,2,58,5,7,2
14,2,58,5,8,1
14,2,58,6,6,8
14,2,58,7,6,1
14,2,58,7,7,2
14,2,58,8,8,1
14,2,59,2,2,58
14,2,59,2,4,1
14,2,59,3,3,1
14,2,59,4,2,2
14,2,59,4,4,2
14,2,59,5,2,3
14,2,59,5,7,1
14,2,59,6,2,1
14,2,59,6,6,12
14,2,59,7,7,8
14,2,59,8,8,1
14,2,60,2,2,44
14,2,60,2,3,2
14,2,60,2,4,4
14,2,60,3,2,1
14,2,60,4,4,2
14,2,60,5,2,1
14,2,60,6,6,7
14,2,60,7,7,1
14,2,60,8,8,1
14,2,61,2,2,28
14,2,61,2,3,2
14,2,61,2,4,1
14,2,61,3,3,1
14,2,61,4,4,1
14,2,61,5,2,2
14,2,61,6,2,1
14,2,61,6,6,2
14,2,61,7,7,6
14,2,62,2,2,27
14,2,62,5,2,1
14,2,62,6,6,1
14,2,62,7,2,1
14,2,63,2,2,23
14,2,63,2,3,1
14,2,63,2,4,1
14,2,63,5,2,1
14,2,63,5,7,1
14,2,63,8,8,1
14,2,64,2,2,13
14,2,64,4,2,1
14,2,64,4,4,1
14,2,64,5,8,1
14,2,64,6,2,1
14,2,64,6,6,1
14,2,64,8,8,1
14,2,65,2,2,11
14,2,65,5,2,2
14,2,66,2,2,4
14,2,66,2,4,1
14,2,66,6,6,1
14,2,67,2,2,5
14,2,67,2,3,1
14,2,67,6,6,2
14,2,67,8,8,1
14,2,68,2,2,3
14,2,68,6,6,1
14,2,68,7,7,1
14,2,68,8,8,1
14,2,69,2,2,5
14,2,69,3,3,1
14,2,69,6,6,2
14,2,70,2,2,1
14,2,70,6,6,1
14,2,70,7,7,2
14,2,71,2,2,2
14,2,72,2,2,3
14,2,72,6,6,2
14,2,73,2,2,3
14,2,73,6,6,1
14,2,74,2,2,2
14,2,74,6,6,1
14,2,75,2,2,3
14,2,75,2,6,1
14,2,77,2,2,2
14,2,78,8,7,1
14,2,78,8,8,1
14,2,79,6,6,1
14,2,80,2,2,1
14,2,81,6,6,2
14,2,83,4,4,1
14,2,86,2,2,4
15,1,18,2,2,1
15,1,20,2,2,1
15,1,21,2,2,1
15,1,22,2,2,3
15,1,23,2,2,1
15,1,23,7,7,1
